# Angle [deg]	Magnitude [dB]
-3.640000000000304681e+01	-2.186205263533433651e+01
-3.630000000000305249e+01	-2.194068515233817607e+01
-3.620000000000305818e+01	-2.202293082614689368e+01
-3.610000000000306386e+01	-2.210887557146043036e+01
-3.600000000000306954e+01	-2.219861041534051083e+01
-3.590000000000307523e+01	-2.229223185259716544e+01
-3.580000000000308091e+01	-2.238984223496962755e+01
-3.570000000000308660e+01	-2.249155019792814159e+01
-3.560000000000309228e+01	-2.259747112944337033e+01
-3.550000000000309797e+01	-2.270772768567230671e+01
-3.540000000000310365e+01	-2.282245035921192056e+01
-3.530000000000310934e+01	-2.294177810638469595e+01
-3.520000000000311502e+01	-2.306585904097469353e+01
-3.510000000000312070e+01	-2.319485120294963565e+01
-3.500000000000312639e+01	-2.332892341201267428e+01
-3.490000000000313207e+01	-2.346825621738044987e+01
-3.480000000000313776e+01	-2.361304295701081202e+01
-3.470000000000314344e+01	-2.376349094168210740e+01
-3.460000000000314913e+01	-2.391982278191887445e+01
-3.450000000000315481e+01	-2.408227787886454863e+01
-3.440000000000316049e+01	-2.425111410393648015e+01
-3.430000000000316618e+01	-2.442660969660525794e+01
-3.420000000000317186e+01	-2.460906541510794199e+01
-3.410000000000317755e+01	-2.479880698157100483e+01
-3.400000000000318323e+01	-2.499618787117830365e+01
-3.390000000000318892e+01	-2.520159250507339976e+01
-3.380000000000319460e+01	-2.541543991913316702e+01
-3.370000000000320028e+01	-2.563818799625200739e+01
-3.360000000000320597e+01	-2.587033836921481011e+01
-3.350000000000321165e+01	-2.611244212575255119e+01
-3.340000000000321734e+01	-2.636510647853803491e+01
-3.330000000000322302e+01	-2.662900260275268494e+01
-3.320000000000322871e+01	-2.690487489532306853e+01
-3.310000000000323439e+01	-2.719355197687410453e+01
-3.300000000000324007e+01	-2.749595984536075832e+01
-3.290000000000324576e+01	-2.781313770688619513e+01
-3.280000000000325144e+01	-2.814625716533295829e+01
-3.270000000000325713e+01	-2.849664566391984621e+01
-3.260000000000326281e+01	-2.886581536176848672e+01
-3.250000000000326850e+01	-2.925549903137396512e+01
-3.240000000000327418e+01	-2.966769513049222695e+01
-3.230000000000327987e+01	-3.010472501430253800e+01
-3.220000000000328555e+01	-3.056930643633321765e+01
-3.210000000000329123e+01	-3.106464924090652602e+01
-3.200000000000329692e+01	-3.159458180675625272e+01
-3.190000000000330260e+01	-3.216372091960932522e+01
-3.180000000000330829e+01	-3.277770430216877173e+01
-3.170000000000331397e+01	-3.344351575932372356e+01
-3.160000000000331966e+01	-3.416995106529849835e+01
-3.150000000000332534e+01	-3.496830468630782462e+01
-3.140000000000333102e+01	-3.585341623367023089e+01
-3.130000000000333671e+01	-3.684532952262733829e+01
-3.120000000000334239e+01	-3.797205235823467717e+01
-3.110000000000334808e+01	-3.927442940495567569e+01
-3.100000000000335376e+01	-4.081542679365313120e+01
-3.090000000000335945e+01	-4.269970435499090655e+01
-3.080000000000336513e+01	-4.512116159741401589e+01
-3.070000000000337081e+01	-4.850647613181298112e+01
-3.060000000000337650e+01	-5.415816029460680170e+01
-3.050000000000338218e+01	-7.607235108236049825e+01
-3.040000000000338787e+01	-5.564991630902110842e+01
-3.030000000000339355e+01	-4.921375026155432408e+01
-3.020000000000339924e+01	-4.555122272610866929e+01
-3.010000000000340492e+01	-4.297888321712790827e+01
-3.000000000000341061e+01	-4.099422335469873246e+01
-2.990000000000341629e+01	-3.937810162813639181e+01
-2.980000000000342197e+01	-3.801504936656655076e+01
-2.970000000000342766e+01	-3.683670057557884547e+01
-2.960000000000343334e+01	-3.579921388900088175e+01
-2.950000000000343903e+01	-3.487278613713829145e+01
-2.940000000000344471e+01	-3.403623333589259659e+01
-2.930000000000345040e+01	-3.327395787890394985e+01
-2.920000000000345608e+01	-3.257414248622606578e+01
-2.910000000000346176e+01	-3.192761976433975235e+01
-2.900000000000346745e+01	-3.132713509606359281e+01
-2.890000000000347313e+01	-3.076684926414259280e+01
-2.880000000000347882e+01	-3.024199293266679689e+01
-2.870000000000348450e+01	-2.974862053644799431e+01
-2.860000000000349019e+01	-2.928343111779810570e+01
-2.850000000000349587e+01	-2.884363538070394029e+01
-2.840000000000350155e+01	-2.842685535511264661e+01
-2.830000000000350724e+01	-2.803104752019420332e+01
-2.820000000000351292e+01	-2.765444309808957968e+01
-2.810000000000351861e+01	-2.729550111251586486e+01
-2.800000000000352429e+01	-2.695287107150758033e+01
-2.790000000000352998e+01	-2.662536299974149756e+01
-2.780000000000353566e+01	-2.631192314936589227e+01
-2.770000000000354134e+01	-2.601161414541464012e+01
-2.760000000000354703e+01	-2.572359862864153612e+01
-2.750000000000355271e+01	-2.544712568184370127e+01
-2.740000000000355840e+01	-2.518151949020477431e+01
-2.730000000000356408e+01	-2.492616980872539756e+01
-2.720000000000356977e+01	-2.468052390208274360e+01
-2.710000000000357545e+01	-2.444407969241745349e+01
-2.700000000000358114e+01	-2.421637990439010224e+01
-2.690000000000358682e+01	-2.399700703851430461e+01
-2.680000000000359250e+01	-2.378557903628502501e+01
-2.670000000000359819e+01	-2.358174552617113306e+01
-2.660000000000360387e+01	-2.338518455977140320e+01
-2.650000000000360956e+01	-2.319559976355317588e+01
-2.640000000000361524e+01	-2.301271784452067948e+01
-2.630000000000362093e+01	-2.283628639859075093e+01
-2.620000000000362661e+01	-2.266607197891373104e+01
-2.610000000000363229e+01	-2.250185838828077323e+01
-2.600000000000363798e+01	-2.234344516541801440e+01
-2.590000000000364366e+01	-2.219064623962699301e+01
-2.580000000000364935e+01	-2.204328873209300355e+01
-2.570000000000365503e+01	-2.190121188538618213e+01
-2.560000000000366072e+01	-2.176426610536171680e+01
-2.550000000000366640e+01	-2.163231210190665621e+01
-2.540000000000367208e+01	-2.150522011687138502e+01
-2.530000000000367777e+01	-2.138286922911849786e+01
-2.520000000000368345e+01	-2.126514672797276262e+01
-2.510000000000368914e+01	-2.115194754750757156e+01
-2.500000000000369482e+01	-2.104317375508358623e+01
-2.490000000000370051e+01	-2.093873408839566608e+01
-2.480000000000370619e+01	-2.083854353600690246e+01
-2.470000000000371188e+01	-2.074252295696944159e+01
-2.460000000000371756e+01	-2.065059873566973181e+01
-2.450000000000372324e+01	-2.056270246850206718e+01
-2.440000000000372893e+01	-2.047877067937853468e+01
-2.430000000000373461e+01	-2.039874456143785864e+01
-2.420000000000374030e+01	-2.032256974262320171e+01
-2.410000000000374598e+01	-2.025019607307180536e+01
-2.400000000000375167e+01	-2.018157743249602021e+01
-2.390000000000375735e+01	-2.011667155594776801e+01
-2.380000000000376303e+01	-2.005543987654386484e+01
-2.370000000000376872e+01	-1.999784738389656624e+01
-2.360000000000377440e+01	-1.994386249714122172e+01
-2.350000000000378009e+01	-1.989345695158657179e+01
-2.340000000000378577e+01	-1.984660569813266306e+01
-2.330000000000379146e+01	-1.980328681470967922e+01
-2.320000000000379714e+01	-1.976348142909014527e+01
-2.310000000000380282e+01	-1.972717365251722299e+01
-2.300000000000380851e+01	-1.969435052367574457e+01
-2.290000000000381419e+01	-1.966500196260957267e+01
-2.280000000000381988e+01	-1.963912073426286398e+01
-2.270000000000382556e+01	-1.961670242139093290e+01
-2.260000000000383125e+01	-1.959774540665249276e+01
-2.250000000000383693e+01	-1.958225086375947654e+01
-2.240000000000384262e+01	-1.957022275762189878e+01
-2.230000000000384830e+01	-1.956166785348744241e+01
-2.220000000000385398e+01	-1.955659573513693772e+01
-2.210000000000385967e+01	-1.955501883225857185e+01
-2.200000000000386535e+01	-1.955695245718830932e+01
-2.190000000000387104e+01	-1.956241485126872703e+01
-2.180000000000387672e+01	-1.957142724114887500e+01
-2.170000000000388241e+01	-1.958401390541864728e+01
-2.160000000000388809e+01	-1.960020225205116517e+01
-2.150000000000389377e+01	-1.962002290720738884e+01
-2.140000000000389946e+01	-1.964350981604991375e+01
-2.130000000000390514e+01	-1.967070035631036617e+01
-2.120000000000391083e+01	-1.970163546546260847e+01
-2.110000000000391651e+01	-1.973635978247515510e+01
-2.100000000000392220e+01	-1.977492180524665599e+01
-2.090000000000392788e+01	-1.981737406497855147e+01
-2.080000000000393356e+01	-1.986377331890224340e+01
-2.070000000000393925e+01	-1.991418076296673689e+01
-2.060000000000394493e+01	-1.996866226630051955e+01
-2.050000000000395062e+01	-2.002728862950164768e+01
-2.040000000000395630e+01	-2.009013586907869708e+01
-2.030000000000396199e+01	-2.015728553067336293e+01
-2.020000000000396767e+01	-2.022882503404946419e+01
-2.010000000000397335e+01	-2.030484805323440867e+01
-2.000000000000397904e+01	-2.038545493566606837e+01
-1.990000000000398472e+01	-2.047075316473152995e+01
-1.980000000000399041e+01	-2.056085787070650284e+01
-1.970000000000399609e+01	-2.065589239582142511e+01
-1.960000000000400178e+01	-2.075598892001915274e+01
-1.950000000000400746e+01	-2.086128915494696656e+01
-1.940000000000401315e+01	-2.097194511487149171e+01
-1.930000000000401883e+01	-2.108811997455202558e+01
-1.920000000000402451e+01	-2.120998902569778011e+01
-1.910000000000403020e+01	-2.133774074551540423e+01
-1.900000000000403588e+01	-2.147157799308889992e+01
-1.890000000000404157e+01	-2.161171935200181693e+01
-1.880000000000404725e+01	-2.175840064080536962e+01
-1.870000000000405294e+01	-2.191187661677896159e+01
-1.860000000000405862e+01	-2.207242290307175381e+01
-1.850000000000406430e+01	-2.224033817494853338e+01
-1.840000000000406999e+01	-2.241594664773349876e+01
-1.830000000000407567e+01	-2.259960091747112543e+01
-1.820000000000408136e+01	-2.279168521570253603e+01
-1.810000000000408704e+01	-2.299261915262308520e+01
-1.800000000000409273e+01	-2.320286203892855070e+01
-1.790000000000409841e+01	-2.342291789678245451e+01
-1.780000000000410409e+01	-2.365334129575877498e+01
-1.770000000000410978e+01	-2.389474418194683736e+01
-1.760000000000411546e+01	-2.414780390984432401e+01
-1.750000000000412115e+01	-2.441327274019565863e+01
-1.740000000000412683e+01	-2.469198913668024886e+01
-1.730000000000413252e+01	-2.498489128606090404e+01
-1.720000000000413820e+01	-2.529303338816698954e+01
-1.710000000000414389e+01	-2.561760542546483777e+01
-1.700000000000414957e+01	-2.595995734367882335e+01
-1.690000000000415525e+01	-2.632162887950157071e+01
-1.680000000000416094e+01	-2.670438669542116727e+01
-1.670000000000416662e+01	-2.711027108050387824e+01
-1.660000000000417231e+01	-2.754165533511468311e+01
-1.650000000000417799e+01	-2.800132221172469116e+01
-1.640000000000418368e+01	-2.849256364999026658e+01
-1.630000000000418936e+01	-2.901931287996902853e+01
-1.620000000000419504e+01	-2.958632237909116114e+01
-1.610000000000420073e+01	-3.019940821590757807e+01
-1.600000000000420641e+01	-3.086579291203420894e+01
-1.590000000000421210e+01	-3.159459870197541420e+01
-1.580000000000421778e+01	-3.239757803684472748e+01
-1.570000000000422347e+01	-3.329023297515377067e+01
-1.560000000000422915e+01	-3.429360181725166257e+01
-1.550000000000423483e+01	-3.543725566890134360e+01
-1.540000000000424052e+01	-3.676464449621899178e+01
-1.530000000000424620e+01	-3.834342169893130858e+01
-1.520000000000425189e+01	-4.028761279975353204e+01
-1.510000000000425757e+01	-4.281293621056146748e+01
-1.500000000000426326e+01	-4.641135131701673089e+01
-1.490000000000426894e+01	-5.271006591195293822e+01
-1.480000000000427463e+01	-7.584038322275590360e+01
-1.470000000000428031e+01	-5.154378325671025607e+01
-1.460000000000428599e+01	-4.577733793466953927e+01
-1.450000000000429168e+01	-4.233315019237063836e+01
-1.440000000000429736e+01	-3.986776011491874527e+01
-1.430000000000430305e+01	-3.794581405210139025e+01
-1.420000000000430873e+01	-3.637045140950385758e+01
-1.410000000000431442e+01	-3.503572802946231235e+01
-1.400000000000432010e+01	-3.387803216326001632e+01
-1.390000000000432578e+01	-3.285616042674024584e+01
-1.380000000000433147e+01	-3.194189087810059746e+01
-1.370000000000433715e+01	-3.111504492852738935e+01
-1.360000000000434284e+01	-3.036069474286060910e+01
-1.350000000000434852e+01	-2.966748642564988359e+01
-1.340000000000435421e+01	-2.902658338281601047e+01
-1.330000000000435989e+01	-2.843097346894512967e+01
-1.320000000000436557e+01	-2.787499925959092906e+01
-1.310000000000437126e+01	-2.735403041654730671e+01
-1.300000000000437694e+01	-2.686422949626483003e+01
-1.290000000000438263e+01	-2.640238093984833512e+01
-1.280000000000438831e+01	-2.596576383350181771e+01
-1.270000000000439400e+01	-2.555205564828697007e+01
-1.260000000000439968e+01	-2.515925832727344513e+01
-1.250000000000440536e+01	-2.478564077011368383e+01
-1.240000000000441105e+01	-2.442969353504112462e+01
-1.230000000000441673e+01	-2.409009277096913948e+01
-1.220000000000442242e+01	-2.376567121131138904e+01
-1.210000000000442810e+01	-2.345539463315325435e+01
-1.200000000000443379e+01	-2.315834259120873284e+01
-1.190000000000443947e+01	-2.287369252802996655e+01
-1.180000000000444516e+01	-2.260070657486820522e+01
-1.170000000000445084e+01	-2.233872051473378662e+01
-1.160000000000445652e+01	-2.208713449648923444e+01
-1.150000000000446221e+01	-2.184540517725859132e+01
-1.140000000000446789e+01	-2.161303903778955871e+01
-1.130000000000447358e+01	-2.138958666715943480e+01
-1.120000000000447926e+01	-2.117463785331887749e+01
-1.110000000000448495e+01	-2.096781734729447777e+01
-1.100000000000449063e+01	-2.076878119352052465e+01
-1.090000000000449631e+01	-2.057721353830554634e+01
-1.080000000000450200e+01	-2.039282384402199355e+01
-1.070000000000450768e+01	-2.021534444911700845e+01
-1.060000000000451337e+01	-2.004452842414213976e+01
-1.050000000000451905e+01	-1.988014768220314465e+01
-1.040000000000452474e+01	-1.972199130892572683e+01
-1.030000000000453042e+01	-1.956986408252843290e+01
-1.020000000000453610e+01	-1.942358515912301442e+01
-1.010000000000454179e+01	-1.928298690211547850e+01
-1.000000000000454747e+01	-1.914791383770197797e+01
-9.900000000004553158e+00	-1.901822172106296094e+01
-9.800000000004558842e+00	-1.889377670004630971e+01
-9.700000000004564527e+00	-1.877445456497365583e+01
-9.600000000004570211e+00	-1.866014007476195147e+01
-9.500000000004575895e+00	-1.855072635087448063e+01
-9.400000000004581580e+00	-1.844611433174152282e+01
-9.300000000004587264e+00	-1.834621228125317316e+01
-9.200000000004592948e+00	-1.825093534575173493e+01
-9.100000000004598633e+00	-1.816020515466192720e+01
-9.000000000004604317e+00	-1.807394946050972351e+01
-8.900000000004610001e+00	-1.799210181461270253e+01
-8.800000000004615686e+00	-1.791460127518629619e+01
-8.700000000004621370e+00	-1.784139214501481163e+01
-8.600000000004627054e+00	-1.777242373618862814e+01
-8.500000000004632739e+00	-1.770765015972064660e+01
-8.400000000004638423e+00	-1.764703013813021215e+01
-8.300000000004644107e+00	-1.759052683932608119e+01
-8.200000000004649792e+00	-1.753810773033936243e+01
-8.100000000004655476e+00	-1.748974444965170250e+01
-8.000000000004661160e+00	-1.744541269704181730e+01
-7.900000000004666845e+00	-1.740509214003447269e+01
-7.800000000004672529e+00	-1.736876633618338772e+01
-7.700000000004678213e+00	-1.733642267055696706e+01
-7.600000000004683898e+00	-1.730805230792340410e+01
-7.500000000004689582e+00	-1.728365015925280801e+01
-7.400000000004695266e+00	-1.726321486227008251e+01
-7.300000000004700951e+00	-1.724674877590375033e+01
-7.200000000004706635e+00	-1.723425798858684743e+01
-7.100000000004712319e+00	-1.722575234047423720e+01
-7.000000000004718004e+00	-1.722124545975247401e+01
-6.900000000004723688e+00	-1.722075481332957736e+01
-6.800000000004729372e+00	-1.722430177230970472e+01
-6.700000000004735057e+00	-1.723191169277941981e+01
-6.600000000004740741e+00	-1.724361401256208381e+01
-6.500000000004746425e+00	-1.725944236473536364e+01
-6.400000000004752110e+00	-1.727943470885717403e+01
-6.300000000004757794e+00	-1.730363348100923915e+01
-6.200000000004763479e+00	-1.733208576394748590e+01
-6.100000000004769163e+00	-1.736484347884847423e+01
-6.000000000004774847e+00	-1.740196360036311773e+01
-5.900000000004780532e+00	-1.744350839693922950e+01
-5.800000000004786216e+00	-1.748954569865516007e+01
-5.700000000004791900e+00	-1.754014919512570003e+01
-5.600000000004797585e+00	-1.759539876640337752e+01
-5.500000000004803269e+00	-1.765538085021265857e+01
-5.400000000004808953e+00	-1.772018884932798244e+01
-5.300000000004814638e+00	-1.778992358345316660e+01
-5.200000000004820322e+00	-1.786469379058944185e+01
-5.100000000004826006e+00	-1.794461668360966300e+01
-5.000000000004831691e+00	-1.802981856860539978e+01
-4.900000000004837375e+00	-1.812043553256443573e+01
-4.800000000004843059e+00	-1.821661420909588003e+01
-4.700000000004848744e+00	-1.831851263228339377e+01
-4.600000000004854428e+00	-1.842630119035442249e+01
-4.500000000004860112e+00	-1.854016369275565523e+01
-4.400000000004865797e+00	-1.866029856648555452e+01
-4.300000000004871481e+00	-1.878692020023186871e+01
-4.200000000004877165e+00	-1.892026045809156543e+01
-4.100000000004882850e+00	-1.906057038853631980e+01
-4.000000000004888534e+00	-1.920812215898178721e+01
-3.900000000004894218e+00	-1.936321125201795113e+01
-3.800000000004899903e+00	-1.952615896630999615e+01
-3.700000000004905587e+00	-1.969731527370428026e+01
-3.600000000004911271e+00	-1.987706209458218964e+01
-3.500000000004916956e+00	-2.006581706653286545e+01
-3.400000000004922640e+00	-2.026403789766423458e+01
-3.300000000004928324e+00	-2.047222741626536902e+01
-3.200000000004934009e+00	-2.069093945429972337e+01
-3.100000000004939693e+00	-2.092078573499813388e+01
-3.000000000004945377e+00	-2.116244397685850842e+01
-2.900000000004951062e+00	-2.141666748069339832e+01
-2.800000000004956746e+00	-2.168429653719257644e+01
-2.700000000004962430e+00	-2.196627208564401457e+01
-2.600000000004968115e+00	-2.226365217824222498e+01
-2.500000000004973799e+00	-2.257763197060848626e+01
-2.400000000004979483e+00	-2.290956818483214619e+01
-2.300000000004985168e+00	-2.326100930160055213e+01
-2.200000000004990852e+00	-2.363373317023008013e+01
-2.100000000004996537e+00	-2.402979433640215134e+01
-2.000000000005002221e+00	-2.445158426485953385e+01
-1.900000000005007905e+00	-2.490190891653377037e+01
-1.800000000005013590e+00	-2.538409004953459913e+01
-1.700000000005019274e+00	-2.590209951954829393e+01
-1.600000000005024958e+00	-2.646074038297968656e+01
-1.500000000005030643e+00	-2.706589585050718227e+01
-1.400000000005036327e+00	-2.772487908292777803e+01
-1.300000000005042011e+00	-2.844693720059892073e+01
-1.200000000005047696e+00	-2.924399904871394540e+01
-1.100000000005053380e+00	-3.013182347967915575e+01
-1.000000000005059064e+00	-3.113183680608031878e+01
-9.000000000050647486e-01	-3.227422433437210714e+01
-8.000000000050704330e-01	-3.360346786983055267e+01
-7.000000000050761173e-01	-3.518909587528295901e+01
-6.000000000050818016e-01	-3.714893146777361466e+01
-5.000000000050874860e-01	-3.970772088575522929e+01
-4.000000000050931703e-01	-4.338540203597997902e+01
-3.000000000050988547e-01	-4.996072781793039042e+01
-2.000000000051045390e-01	-6.706988398714624111e+01
-1.000000000051102234e-01	-4.777517736891969946e+01
-5.115907697472721338e-12	-4.221511647594775241e+01
9.999999999487840796e-02	-3.883745614069724894e+01
1.999999999948727236e-01	-3.640126526248318584e+01
2.999999999948670393e-01	-3.449319188628817301e+01
3.999999999948613549e-01	-3.292393230961124573e+01
4.999999999948556706e-01	-3.159083669663519700e+01
5.999999999948499863e-01	-3.043195847410127897e+01
6.999999999948443019e-01	-2.940702609160662462e+01
7.999999999948386176e-01	-2.848837938799195868e+01
8.999999999948329332e-01	-2.765619829968464671e+01
9.999999999948272489e-01	-2.689579430361687784e+01
1.099999999994821565e+00	-2.619597913309078407e+01
1.199999999994815880e+00	-2.554803428548416377e+01
1.299999999994810196e+00	-2.494503392162996747e+01
1.399999999994804512e+00	-2.438138501722066920e+01
1.499999999994798827e+00	-2.385250613928026553e+01
1.599999999994793143e+00	-2.335459753955157680e+01
1.699999999994787458e+00	-2.288447308275532066e+01
1.799999999994781774e+00	-2.243943506775017838e+01
1.899999999994776090e+00	-2.201717944168530749e+01
1.999999999994770405e+00	-2.161572296099505053e+01
2.099999999994764721e+00	-2.123334647068720926e+01
2.199999999994759037e+00	-2.086855020302481378e+01
2.299999999994753352e+00	-2.052001816352419183e+01
2.399999999994747668e+00	-2.018658947419829275e+01
2.499999999994741984e+00	-1.986723510467098919e+01
2.599999999994736299e+00	-1.956103881990554783e+01
2.699999999994730615e+00	-1.926718146001363507e+01
2.799999999994724931e+00	-1.898492787682097926e+01
2.899999999994719246e+00	-1.871361600637117206e+01
2.999999999994713562e+00	-1.845264767193128108e+01
3.099999999994707878e+00	-1.820148079912824102e+01
3.199999999994702193e+00	-1.795962279117790672e+01
3.299999999994696509e+00	-1.772662486316493968e+01
3.399999999994690825e+00	-1.750207717386633277e+01
3.499999999994685140e+00	-1.728560462450666435e+01
3.599999999994679456e+00	-1.707686321815376118e+01
3.699999999994673772e+00	-1.687553689274523805e+01
3.799999999994668087e+00	-1.668133475612280847e+01
3.899999999994662403e+00	-1.649398866380691686e+01
3.999999999994656719e+00	-1.631325109022446895e+01
4.099999999994651034e+00	-1.613889325220901583e+01
4.199999999994645350e+00	-1.597070345021289839e+01
4.299999999994639666e+00	-1.580848559810440079e+01
4.399999999994633981e+00	-1.565205791690383030e+01
4.499999999994628297e+00	-1.550125177152526135e+01
4.599999999994622613e+00	-1.535591063268027057e+01
4.699999999994616928e+00	-1.521588914868208953e+01
4.799999999994611244e+00	-1.508105231405542135e+01
4.899999999994605560e+00	-1.495127472368205446e+01
4.999999999994599875e+00	-1.482643990275629875e+01
5.099999999994594191e+00	-1.470643970413416213e+01
5.199999999994588507e+00	-1.459117376577579250e+01
5.299999999994582822e+00	-1.448054902193504034e+01
5.399999999994577138e+00	-1.437447926256789010e+01
5.499999999994571453e+00	-1.427288473613583974e+01
5.599999999994565769e+00	-1.417569179158891046e+01
5.699999999994560085e+00	-1.408283255583985039e+01
5.799999999994554400e+00	-1.399424464350035535e+01
5.899999999994548716e+00	-1.390987089605011384e+01
5.999999999994543032e+00	-1.382965914796118234e+01
6.099999999994537347e+00	-1.375356201760875585e+01
6.199999999994531663e+00	-1.368153672107305496e+01
6.299999999994525979e+00	-1.361354490717966925e+01
6.399999999994520294e+00	-1.354955251234256686e+01
6.499999999994514610e+00	-1.348952963396911287e+01
6.599999999994508926e+00	-1.343345042136223100e+01
6.699999999994503241e+00	-1.338129298321596750e+01
6.799999999994497557e+00	-1.333303931094781092e+01
6.899999999994491873e+00	-1.328867521724816214e+01
6.999999999994486188e+00	-1.324819028935521104e+01
7.099999999994480504e+00	-1.321157785668475526e+01
7.199999999994474820e+00	-1.317883497256072545e+01
7.299999999994469135e+00	-1.314996240990454268e+01
7.399999999994463451e+00	-1.312496467085252050e+01
7.499999999994457767e+00	-1.310385001038045161e+01
7.599999999994452082e+00	-1.308663047412618141e+01
7.699999999994446398e+00	-1.307332195071473180e+01
7.799999999994440714e+00	-1.306394423900900037e+01
7.899999999994435029e+00	-1.305852113083259169e+01
7.999999999994429345e+00	-1.305708050984359758e+01
8.099999999994423661e+00	-1.305965446737888769e+01
8.199999999994417976e+00	-1.306627943624166299e+01
8.299999999994412292e+00	-1.307699634357238949e+01
8.399999999994406608e+00	-1.309185078412685677e+01
8.499999999994400923e+00	-1.311089321548988096e+01
8.599999999994395239e+00	-1.313417917698047788e+01
8.699999999994389555e+00	-1.316176953426031027e+01
8.799999999994383870e+00	-1.319373075194546274e+01
8.899999999994378186e+00	-1.323013519684865003e+01
8.999999999994372502e+00	-1.327106147485061527e+01
9.099999999994366817e+00	-1.331659480482502289e+01
9.199999999994361133e+00	-1.336682743352835878e+01
9.299999999994355449e+00	-1.342185909592835635e+01
9.399999999994349764e+00	-1.348179752609272875e+01
9.499999999994344080e+00	-1.354675902451268144e+01
9.599999999994338395e+00	-1.361686908861078393e+01
9.699999999994332711e+00	-1.369226311420473507e+01
9.799999999994327027e+00	-1.377308717689616913e+01
9.899999999994321342e+00	-1.385949890376128479e+01
9.999999999994315658e+00	-1.395166844738213108e+01
1.009999999999430997e+01	-1.404977957622504192e+01
1.019999999999430429e+01	-1.415403089771352185e+01
1.029999999999429861e+01	-1.426463723313674947e+01
1.039999999999429292e+01	-1.438183116688425400e+01
1.049999999999428724e+01	-1.450586479653027006e+01
1.059999999999428155e+01	-1.463701171516814981e+01
1.069999999999427587e+01	-1.477556926332142950e+01
1.079999999999427018e+01	-1.492186109499435531e+01
1.089999999999426450e+01	-1.507624011130688224e+01
1.099999999999425881e+01	-1.523909182611996371e+01
1.109999999999425313e+01	-1.541083824166261884e+01
1.119999999999424745e+01	-1.559194232916041045e+01
1.129999999999424176e+01	-1.578291323081573694e+01
1.139999999999423608e+01	-1.598431232650294120e+01
1.149999999999423039e+01	-1.619676034296592348e+01
1.159999999999422471e+01	-1.642094572751047110e+01
1.169999999999421902e+01	-1.665763456541059639e+01
1.179999999999421334e+01	-1.690768239497874958e+01
1.189999999999420766e+01	-1.717204837274764628e+01
1.199999999999420197e+01	-1.745181237233385119e+01
1.209999999999419629e+01	-1.774819577698373152e+01
1.219999999999419060e+01	-1.806258696595304514e+01
1.229999999999418492e+01	-1.839657282586039244e+01
1.239999999999417923e+01	-1.875197808056502069e+01
1.249999999999417355e+01	-1.913091488873509149e+01
1.259999999999416787e+01	-1.953584610293828661e+01
1.269999999999416218e+01	-1.996966696957430543e+01
1.279999999999415650e+01	-2.043581212111248391e+01
1.289999999999415081e+01	-2.093839787917580253e+01
1.299999999999414513e+01	-2.148241484623912712e+01
1.309999999999413944e+01	-2.207399374339271247e+01
1.319999999999413376e+01	-2.272078069314403592e+01
1.329999999999412807e+01	-2.343248090643048442e+01
1.339999999999412239e+01	-2.422167047642340165e+01
1.349999999999411671e+01	-2.510505246231875631e+01
1.359999999999411102e+01	-2.610548531966102814e+01
1.369999999999410534e+01	-2.725543451226909752e+01
1.379999999999409965e+01	-2.860324414139971338e+01
1.389999999999409397e+01	-3.022554358035789335e+01
1.399999999999408828e+01	-3.225478475205631668e+01
1.409999999999408260e+01	-3.495143678344810212e+01
1.419999999999407692e+01	-3.895173773230151681e+01
1.429999999999407123e+01	-4.675495789219642973e+01
1.439999999999406555e+01	-5.322944353616364310e+01
1.449999999999405986e+01	-4.087569725712816648e+01
1.459999999999405418e+01	-3.592529713537528124e+01
1.469999999999404849e+01	-3.276033497712904108e+01
1.479999999999404281e+01	-3.042213456463043642e+01
1.489999999999403713e+01	-2.856308599168391282e+01
1.499999999999403144e+01	-2.701732418382816547e+01
1.509999999999402576e+01	-2.569264512540119938e+01
1.519999999999402007e+01	-2.453246079029489835e+01
1.529999999999401439e+01	-2.349953021542056320e+01
1.539999999999400870e+01	-2.256803487915678375e+01
1.549999999999400302e+01	-2.171933722859328952e+01
1.559999999999399733e+01	-2.093954176989254989e+01
1.569999999999399165e+01	-2.021801103780562769e+01
1.579999999999398597e+01	-1.954642021881972980e+01
1.589999999999398028e+01	-1.891813160837866192e+01
1.599999999999397460e+01	-1.832776724554157255e+01
1.609999999999396891e+01	-1.777090885225604566e+01
1.619999999999396323e+01	-1.724388211838358842e+01
1.629999999999395754e+01	-1.674359838933413869e+01
1.639999999999395186e+01	-1.626743634869146504e+01
1.649999999999394618e+01	-1.581315215180124412e+01
1.659999999999394049e+01	-1.537881017588974331e+01
1.669999999999393481e+01	-1.496272895911949341e+01
1.679999999999392912e+01	-1.456343849819260328e+01
1.689999999999392344e+01	-1.417964615575706588e+01
1.699999999999391775e+01	-1.381020917493500910e+01
1.709999999999391207e+01	-1.345411232154298986e+01
1.719999999999390639e+01	-1.311044954718956390e+01
1.729999999999390070e+01	-1.277840883550882012e+01
1.739999999999389502e+01	-1.245725959060650823e+01
1.749999999999388933e+01	-1.214634207247950570e+01
1.759999999999388365e+01	-1.184505849319444337e+01
1.769999999999387796e+01	-1.155286547004151565e+01
1.779999999999387228e+01	-1.126926759479598239e+01
1.789999999999386660e+01	-1.099381192667125973e+01
